npsn,nama_sekolah,provinsi,kabupaten_kota,kecamatan,kelurahan,alamat
20101677,SMKS IBU PERTIWI 2 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Palmerah,Slipi,JL. S. PARMAN NO. 69
20101679,SMKS IBU PERTIWI 1 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Palmerah,Slipi,JL. LET. JEND. S. PARMAN NO. 69
69774558,SMKS 1 BARUNAWATI,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Palmerah,Slipi,JL. X-III AIPDA KS TUBUN II/III NO 7
20101490,SMKS TELADAN JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Palmerah,Kemanggisan,JL. ANGGREK CENDRAWASIH XI No.28
20101506,SMKS MUHAMMADIYAH 4 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Palmerah,Kemanggisan,JL. ANGGREK NELI MURNI BLOK B - C
20101637,SMKS JOSUA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Palmerah,Kota Bambu Utara,Jl. Kota Bambu Utara II No. 08
20101489,SMKS TOMANG RAYA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Palmerah,Jati Pulo,JL. KEMUNING NO.14 A
20101561,SMKS YADIKA 2 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,JL. TG. DUREN BARAT 4 NO. 8
20101591,SMKS AL CHASANAH JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,JL. TANJUNG DUREN BARAT III/1
20101641,SMKS ISLAM ASSAADATUL ABADIYAH JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,JL. TG. DUREN DALAM IV/25JAKARTA BARAT
20101521,SMKS MUHAMMADIYAH 3 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Tomang,JL. GELONG BARU NO. 23A
20101642,SMKS ISLAM PERTI JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Tomang,JL. TAWAKAL RAYA NO. 99
20101492,SMKS TANJUNG JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Grogol,JL. DR. NURDIN 4 NO 1
20101648,SMKS MAARIF JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Grogol,JL. DR. MUWARDI RAYA NO. 19
69956919,SMK INSAN AQILAH 4,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Grogol,JL. PENERANGAN RAYA NO 1 A
69964373,SMKS PARIWISATA SUMBANGSIH,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Grogol,Jl. Dr. Muwardi II/13
20101595,SMKS BHARA TRIKORA 1 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Jelambar,KAV POLRI BLOK F
20101636,SMKS K PANCARAN BERKAT,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Jelambar,JL. SETIA JAYA RAYA NO. 100
20101484,SMKS TUNAS HARAPAN,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Wijaya Kesuma,JL. KOMP. BNI 46 PESING
20101596,SMKS BHAKTI,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Wijaya Kesuma,JL. KARYA BARAT I UJUNG No.24 Rt009/Rw 003
20101686,SMKS DUTA MAS JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Wijaya Kesuma,JL. WIJAYA 8
20109617,SMKS MUTIARA BANGSA TIGA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Grogol Petamburan,Jelambar Baru,Jl. Jelambar Barat III No. 5B
20101658,SMKS ISLAM BAHAGIA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Tambora,Kalianyar,JL. PERSIMA RAYA NO.15
20101517,SMKS PERMATA BUNDA I JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Tambora,Duri Selatan,JL. JAMBLANG RAYA NO. 2 LM
20101518,SMKS PELITA IV,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Tambora,Duri Utara,JL. POS DURI RAYA NO. 23-29
20101662,SMKS CINDERA MATA INDAH JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Tambora,Duri Utara,JL. DURI RAYA
20101687,SMKS BINA KARYA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Tambora,Krendang,JL. K. H. MOCH MANSYUR NO. 19-21-25
20104453,SMKS CANDRA NAYA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Tambora,Jembatan Besi,Jl. Jembatan Besi II No. 26
20101660,SMKS DHAMMA SAVANA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Tambora,Angke,JL. PADAMULYA VI NO. 176.B
20101680,SMKS HARVARD JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Tambora,Angke,JL. P. TB. ANGKE NO. 33
20101496,SMKN 9 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Tambora,Pekojan,JL. GEDONG PANJANG 2 NO. 17
20101485,SMKS TRI RATNA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Taman Sari,Krukut,JL. TALIB 1 NO. 35-37
20101501,SMKN 35 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Taman Sari,Krukut,JL. KERAJINAN NO.42
20107272,SMKS ISLAM FATAHILLAH JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Taman Sari,Krukut,JL. KEUTAMAAN NO. 89
20107273,SMKS STRADA II JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Taman Sari,Taman Sari,JL. TAMANSARI VIII NO. 83A
20101472,SMKS SANTO LEO,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Taman Sari,Tangki,JL. MANGGA BESAR RAYA/43
20101652,SMKS K RAHMANI,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Taman Sari,Tangki,JL. MANGGA BESAR XI NO.8-10
20101470,SMKS SENTOSA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Taman Sari,Mangga Besar,JL. MADU NO. 276
20101504,SMKN 11 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Taman Sari,Pinangsia,JL. PINANGSIA I NO. 20
20101590,SMKS AD DAWAH,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Duri Kosambi,JL. MADRASAH TANAH KOJA
20101649,SMKS LAMAHOLOT JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Rawabuaya,JL. MANGGIS RAYA BOJONG INDAH
20101656,SMKS KESATUAN,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Rawa Buaya,JL. KESATUAN NO. 1 KLINGKIT RAWA BUAYA
20104462,SMKS TELKOM SANDHY PUTRA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Kedaung Kali Angke,JL. DAAN MOGOT KM. 11
20101673,SMKS DIAN JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Kapuk,JL. PEDONGKELAN BELAKANG RT. 007 RW. 016 NO. 128
20101674,SMKS DUTA BANGSA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Kapuk,JL. KAPUK RAYA GG. MESJID NO. 71
20101681,SMKS HARAPAN RAYA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Kapuk,JL. KAPUK RAYA GG SINAR 5
69760735,SMKS PERMATA DUNIA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Kapuk,JL PEDONGKELAN BELAKANG NO 46 RT 06/16
20101476,SMKS PGRI 5 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,Jl. Peta Barat No. 40 Kalideres
20101478,SMKS PGRI 35 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,JL. JATI RAYA I NO. 52
20101500,SMKN 42 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,JL. KAMAL RAYACENGKARENG TIMUR
20101580,SMKS 1 CITRA ADHI PRATAMA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,JL. Outer Ring Road No. 21
20101675,SMKS IP YAKIN,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,JL. BANGUN NUSA NO. 10
20101682,SMKS HARAPAN JAYA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,JL. DAAN MOGOT KM 13
20101685,SMKS EKA SAKTI,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,JL. UKIR RAYA NO. 30
20104454,SMKS CINTA KASIH TZU CHI,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,JL. Kamal Raya Outer Ring Road No.20 Cengkareng
20109526,SMKS YANDIKA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,JL. MASJID NURUL HUDA NO. 25
69764515,SMKS CENGKARENG 2,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,JL.KAWASAN RUSUN CENGKARENG NO.2 PERUMNAS CENGKARENG INDAH CENGKARENG
69992323,SMK Negeri 73 Jakarta,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Timur,Jl. Bangun Nusa Raya RT. 11 RW. 13
20101498,SMKN 53 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Barat,JL. Flamboyan No. 50A Kelurahan Cengkareng Barat. Kec. Cengkareng Jakarta Barat
20101505,SMKS MUTIARA BANGSA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Barat,JL. UTAMA RAYA NO. 2
20101581,SMKS CENGKARENG 1,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Barat,BAMBU LARANGAN RT 05 RW 05 NO.67
20101632,SMKS MUHAMMADIYAH 13 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Barat,JL. BERINGIN RAYA NO. 36-37
20104458,SMKS KRISTEN CENDRAWASIH,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Barat,JL. CENDRAWASIH RAYA NO. 60 CENGKARENG
20112446,SMKS DIDAKTIKA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Barat,PULO HARAPAN INDAH
69992346,SMK Negeri 72 Jakarta,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Cengkareng,Cengkareng Barat,Jl. Kayu Besar Bulak Jati No. 18 RT. 008/012
20101645,SMKS KEBUDAYAAN,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Semanan,Jl. Darul Huda No.55 Kalideres/JL. SEMANAN RAYA No. 90
20104455,SMKS ERA PEMBANGUNAN,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Semanan,JL. GAGA ALAS TUA No. 122
20104460,SMKS SETIA GAMA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Semanan,JL. RAYA SEMANAN NO. 90
20101495,SMKS PGRI 24 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kalideres,JL. PETA UTARA 70
20101634,SMKS KARTIKA X 1,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kalideres,JL. DAAN MOGOT KM 17
20101640,SMKS JAKARTA 1,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kalideres,JL. PETA SELATAN NO. 24 KALIDERES
20101665,SMKS CENGKARENG JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kalideres,JL. PETA SELATAN NO.53
20177897,SMKS INSAN CITA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kalideres,JL. RAYA DAAN MOGOT KM.18 WARUNG GANTUNG NO. 28 KP. KOJAN RT. 005/06
70009230,SMK Jakarta Barat 1,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kalideres,Jl. Sumur Bor No. KM. 14 RT. 02 RW. 12
20101477,SMKS PGRI 36,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Pegadungan,JL.PETA UTARA NO.46
20109187,SMKS INSAN GLOBAL,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Pegadungan,JL. TANJUNG PURA NO. 5
20109415,SMKS AL FIRDAUS,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Pegadungan,JL. PETA UTARA No 41
69775233,SMKS PUTRA NUSANTARA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Pegadungan,JL.BAMBU LARANGAN RT.008 / 009 KALIDERES
69900099,SMK BINA BANGSA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Pegadungan,Jl. Tanjung Pura V Rt. 05/05 No. 68
69972120,SMK BINA HUSADA MANDIRI,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Pegadungan,JL.PETA UTARA NO.46 RT.04/06 KEL.PEGADUNGAN KALIDERES JAKARTA BARAT
70041473,SMK Bunda Mulia,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Pegadungan,Jl. Utan Jati
70053072,SMK Bina Insan Nusantara,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Pegadungan,Jl. Utan Jati No. 100 RT. 002
20101560,SMKS YADIKA 3 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Tegal Alur,JL. KAMAL RAYA NO. 42
20101577,SMKS YADIKA 1 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Tegal Alur,JL. KAMAL RAYA NO. 42
69774556,SMKS CITRA UTAMA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Tegal Alur,JL. LINGKUNGAN III RT 006/03
69969111,SMK CAHAYA PRIMA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Tegal Alur,Jl. Prima No.1
70051021,SMK Kasih Anugerah,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Tegal Alur,Jl. Sekolah No. 5
20101493,SMKS TAMAN SAKTI JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kamal,JL. KAMAL RAYA NO. 2
20101509,SMKS PATRIOT NUSANTARA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kamal,JL. KAMPUNG BELAKANG NO. 26-27
20101597,SMKS BENTENG GADING JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kamal,JL. BOUGENVILLE NO. 50
20109274,SMKS PADINDI,D.K.I. Jakarta,Kota Administrasi Jakarta Barat,Kali Deres,Kamal,PREPEDAN DALAM
20102539,SMKS AL MAKMUR JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Cipedak,JL. RM. KAHFI I CIGANJUR
20110107,SMKS BAKTI 17,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Cipedak,Jl. Persahabatan No. 23
20112443,SMK NEGERI 63 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Cipedak,Jl. Aselih No. 100
69888484,SMK AN NURIYAH,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Cipedak,Jl. Timbul No. 60
69971295,SMK IT AISYIYAH,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Cipedak,Jl. Aselih No. 54E
20102434,SMK TELADAN,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,JL RAYA SRENGSENG SAWAH NO 74
20102542,SMK AL HIDAYAH 2,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,JL. KESATUAN 47
20102551,SMKS GRAFIKA DESA PUTERA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,Jl. Desa Putera No. 1
20102552,SMKS DAARUSSALAAM JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,JL. M. KHAFI II No. 28
20102617,SMKS PGRI 23 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,JL. SRENGSENG SAWAH
20102620,SMKS PERGURUAN RAKYAT,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,Jalan Yon Zikon 14
20107348,SMKS AMALIYAH,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,AKSES UI NO. 3
20107360,SMKS TELADAN UTAMA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,Jl. Raya Srengseng Sawah No. 74
20109459,SMKS KESEHATAN MULIA KARYA HUSADA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,M. KAHFI II GG MESJID AN-NUR
69786987,SMK 3 PERGURUAN CIKINI,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,JL. SRENGSENG SAWAH NO 79
70054389,Sekolah Menengah Kejuruan Negeri 74,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Srengseng Sawah,Jl. Moch. Kahfi II
20112473,SMKS YASPIA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Ciganjur,Jl. Benda Dalam Gg. H. Saenan II/12
69774854,SMKS GAPURA MERAH PUTIH,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Ciganjur,JL. Raya Jagakarsa no. 20 Setu Ciganjur Kec. Jagakarsa
70006225,SMK JAGAKARSA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Jagakarsa,Jl. Kramat No. 1
20102627,SMK ISLAM YPS,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Lenteng Agung,JL. Raya Lenteng Agung No. 19A RT. 005/001
20102629,SMKS ISLAM WIJAYA KUSUMA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Lenteng Agung,Jl. Raya Depok No. 16
20109246,SMKN 62 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Lenteng Agung,Jl. Camat Gabun II Lenteng Agung
20102436,SMKS TANJUNG BARAT,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Tanjung Barat,Jl. Melati No. 100
20102546,SMKS KAHURIPAN 1 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Tanjung Barat,JL. NANGKA NO. 17
20102650,SMKS KHARISMAWITA 2 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Tanjung Barat,Jl. Swadaya II/30
20102651,SMKS KHARISMAWITA 1 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Jagakarsa,Tanjung Barat,JL. SWADAYA 2
20102541,SMKS AL HIDAYAH 1 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Cilandak Timur,Jl. Bhakti No.25
20102606,SMKS MITRA PEMBANGUNAN,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Cilandak Timur,Jl. Benda/Madrasah No. 31 A Pedurenan
69819337,SMK SUMBANGSIH,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Cilandak Timur,JL. AMPERA RAYA NO 3-4
20102652,SMKS KEMALA BHAYANGKARI DELOG,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Ragunan,JL. C NO. 1 KOMPLEK POLRI RAGUNAN
20107359,SMKS PATRIA WISATA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Ragunan,JL. PEJATEN BARAT NO. 22-24
20107362,SMKS WISATA INDONESIA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Kebagusan,RAYA LENTENG AGUNG GG LANGGAR NO.1
20102557,SMKS BUNDA KANDUNG JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pasar Minggu,JL. PALAPA RAYA NO. 3
20102601,SMKN 37 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pasar Minggu,JL. PERTANIAN 3
20102608,SMKS PASAR MINGGU JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pasar Minggu,JL. ASEM PEJATEN INDAH 2
20102621,SMKS PEMBANGUNAN JAYA YAKAPI,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pasar Minggu,JL. PALAPA RAYA No. 2
20102586,SMKN 25 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Jati Padang,JL. RAYA RAGUNAN PASAR MINGGU
20102598,SMKN 57 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Jati Padang,JL. TAMAN MARGASATWA NO. 38 B
20102597,SMKN 8 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pejaten Barat,JL. RAYA PEJATEN
20102599,SMKN 47 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pejaten Barat,Jl. Raya Condet Pejaten
20102459,SMKS YAPIMDA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pasar Minggu,Pejaten Timur,JL. POLTANGAN IV NO. 34 PEJATEN TIMUR PASAR MINGGU
20102529,SMKS GRAFIKA YAYASAN LEKTUR,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Lebak Bulus,JL. PASAR JUMAT
20102540,SMKS AL HIDAYAH LESTARI,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Lebak Bulus,JL. KANA LESTARI BLOK K/I
20107354,SMKS KELUARGA WIDURI,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Lebak Bulus,Jl. Gunung Balong I/2
20102441,SMKS SELAGAN JAYA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Pondok Labu,Jl. Margasatwa Gg. H. Beden No. 105
20102580,SMK NEGERI 41 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Pondok Labu,JL. MARGASATWA KOMPLEK TIMAH
20102610,SMKS PURNAMA 2 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Pondok Labu,Jalan Cilandak KKO/Jalan Margasatwa
20102645,SMKS LP3 ISTANA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Pondok Labu,JL MARGASATWA NO 99 B
20177923,SMKS PGRI 37 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Pondok Labu,JL. PONDOK LABU I NO. 29
20102458,SMKS YAPRI JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Cilandak Barat,JL. KH. MUHASYIM IV/7I
20102585,SMKN 28 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Maritim No. 26
20102587,SMKN 20 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Melati No. 24
20102635,SMKS HIDATHA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Cilandak Barat,JL. CILANDAK TENGAH III/53 CILANDAK BARAT
20109254,SMKS BAKTI IDHATA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Cilandak,Cilandak Barat,JL. MELATI NO. 25 CILANDAK
20107353,SMKS KARTIKA X 2,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Pesanggrahan,JL. ANGGREK NO. 1
20102619,SMKS PERWIRA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Ulujami,JL. H. DILUN NO. 4 RT 005 RW 007
20102630,SMK TRI MULIA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Selatan,JL. H. ADAM MALIK NO. 1
20102634,SMKS ISLAM AL HIKMAH,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Selatan,JL. KEMAJUAN NO. 48-55
20107357,SMKS MEDIA INFORMATIKA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Selatan,JL. PAPAN I/PISANGAN KRETEK NO.99
20101511,SMKS PGRI 15 JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Utara,JALAN H. MUCHTAR RAYA GG. H. DOEL RT 005/01
20102465,SMK PUTRA SATRIA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Utara,JL. CILEDUG RAYA NO 46
20102528,SMK PUSPITA PERSADA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Utara,JL. SMU 63 NO. 60
20102577,SMKS 10 NOPEMBER,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Utara,JL. MESJID DARUL FALLAH PESANGGRAHAN
20107347,SMKS PLUS AL MUSYARROFAH,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Utara,JL. H. MUCHTAR RAYA RT 12 RW 11 NO 95
20178280,SMK TUNAS GRAFIKA INFORMATIKA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Utara,JL. H. ILYAS NO. 6 PETUKANGAN UTARA
69821209,SMKS TRIGUNA 1956,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,Petukangan Utara,JL. Muchtar Raya No.56 E
20102462,SMKS YANUSA JAKARTA,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,Pondok Pinang,JL. H. SAIKIN NO. 15 RT. 08 RW. 08
20102536,SMKS AVERUS,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,Pondok Pinang,JL. CIPUTAT RAYA NO.11 KEBAYORAN LAMA
20102548,SMKS FATAHILLAH,D.K.I. Jakarta,Kota Administrasi Jakarta Selatan,Kebayoran Lama,Pondok Pinang,JL. CIPUTAT NO.5 PD.PINANG KEBAYORAN LAMA
